Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index
0.3550301,-2.0240693,-0.17371649,0.6123264,-0.6941615,2.5760448,-0.9002545,Category_11,Category_3,-1.6945436
-0.03313137,0.2089045,-2.3233058,-1.2160301,2.743982,0.46477556,1.6719602,Category_8,Category_10,0.117694356
-1.9946203,1.439141,-0.03605371,0.87806034,-0.14958173,-1.3441278,-1.1798288,Category_9,Category_5,0.117622875
-3.5842686,-2.4866922,0.32706594,0.8038522,-1.5708241,0.6292992,-0.2993112,Category_9,Category_11,0.1768805
-2.7062283,1.67079,-0.96299565,-0.47983503,-1.7746854,0.49655864,1.1199485,Category_10,Category_7,0.35597867
-0.30223113,-2.0209582,0.62516844,-0.45735145,-0.82769763,-1.759823,1.4965366,Category_15,Category_7,-0.22360536
-1.6408691,-2.310171,-1.1263436,-0.92512345,-1.3448664,-0.13840368,-0.44238916,Category_12,Category_6,0.4240749
0.61040115,-1.8536413,-1.9419388,0.9041548,3.0943966,-0.9514879,-0.05212904,Category_7,Category_7,0.3058514
0.068192236,2.9066217,-1.023061,-2.6288393,0.9907703,1.3031232,2.380313,Category_8,Category_9,0.11139693
-2.235326,0.7068159,-1.6773299,-1.0127432,-0.651474,0.6294224,1.3207303,Category_9,Category_6,0.74677926
-0.35690627,3.0094254,-1.3236941,1.1947106,-0.8702193,0.05184131,-0.38319808,Category_11,Category_8,1.7390698
-1.2146226,-0.20537901,-0.8488798,1.4078844,1.0162627,0.43405026,3.123242,Category_13,Category_6,-0.44474486
-1.8900265,-1.3620039,1.3734114,2.8630757,1.0123427,1.4207343,0.0017365022,Category_10,Category_9,1.2887537
0.051878106,3.5313475,-0.4043458,1.0778648,1.5274919,0.6395241,-2.127105,Category_10,Category_9,1.0105684
-3.515957,-0.64434785,-0.27087694,0.2648959,-2.1025848,-1.594927,1.0766727,Category_8,Category_8,0.7586431
0.8296271,-2.2005413,-2.712039,-1.3569423,0.6788693,-1.7208198,-0.5536978,Category_6,Category_6,-0.9764492
1.7202295,0.41346422,-3.5107746,0.64956677,1.786736,1.1142759,-0.9749674,Category_10,Category_8,-0.5937335
1.3270284,0.36224905,3.8976393,-1.4350696,1.6928855,0.72318465,-0.6878082,Category_6,Category_11,-0.8109577
-1.7522216,1.772011,-1.5633894,0.88355273,-0.17573653,-0.94583803,-0.2230944,Category_10,Category_9,0.6719283
-2.2517948,-1.0974275,-0.11318919,1.141031,-0.8348864,0.038705662,1.2017151,Category_11,Category_7,-0.24795312
-0.14451411,-0.75561875,-0.7663382,1.2023973,-1.982448,-2.0507815,0.54839545,Category_10,Category_10,-0.699551
3.8533652,-1.9805286,-2.290512,2.321508,-2.762644,3.4233813,1.601318,Category_8,Category_8,0.37798494
-1.4496555,0.29651904,1.7830452,1.6776962,1.0597506,-1.1473435,-0.7458679,Category_13,Category_9,0.31517127
2.067601,4.4516215,-0.60713744,1.4791726,1.452324,1.8649485,-1.8126495,Category_11,Category_8,1.9303912
-1.9640661,-2.7382984,1.102229,1.897008,0.19582447,0.9672286,0.08340119,Category_10,Category_7,0.48950052
0.5178234,2.708903,-2.1684632,-0.8881397,3.7896717,-1.1005194,-0.5571216,Category_9,Category_12,1.2046239
-2.7303255,-0.34650925,-0.6661328,0.5727762,-2.2439845,-1.6379867,-0.19857144,Category_8,Category_7,0.44563967
-0.3662553,3.6741524,-1.707546,-0.19393659,1.9326917,-1.170934,-0.90954447,Category_9,Category_12,2.1786265
-0.27230063,-1.1092178,-1.2227206,-1.7036475,-0.8010279,-1.7932591,-2.1733325,Category_10,Category_5,0.26273268
-1.5395529,2.5473475,-2.3498087,-0.5661631,-0.87760574,0.40335214,0.8799194,Category_13,Category_6,1.8187834
-2.1093266,1.0408336,-2.6485393,-0.3844786,-0.08266937,0.033192843,1.7796526,Category_11,Category_6,1.6766251
-1.0764475,-4.0269184,0.20148641,0.8369946,1.3998147,1.7538292,0.8938026,Category_9,Category_8,0.50091565
-1.7449337,-2.2498422,-0.005833879,-0.3855191,1.1093234,-1.9065831,1.2645488,Category_9,Category_10,1.7056369
2.2630694,-0.75095993,1.770522,4.170707,2.4244404,0.72832584,1.1736649,Category_14,Category_5,-0.17471382
2.348915,0.05507442,-1.0710315,2.1088808,-2.3671882,-0.49563363,1.0652286,Category_9,Category_12,-1.5268133
0.021715388,0.50837153,0.7963469,-1.3103467,0.022095673,0.59323436,-1.7689594,Category_4,Category_8,0.93284595
-2.169656,-1.2825706,1.7894213,-1.7684597,-2.3525195,0.3450958,0.51023006,Category_9,Category_9,0.33379462
-1.560383,2.904942,-1.9899731,-0.23495135,-1.0239468,0.14411397,0.300623,Category_15,Category_8,1.7620599
-2.7487214,2.0476685,-1.1905805,-1.1972709,-1.0018296,0.7428034,2.5100021,Category_10,Category_8,0.71037173
-1.8923117,0.37588724,-2.5808525,0.06006807,-0.10607928,-1.4752889,-0.06400107,Category_8,Category_9,0.9494114
-3.2844048,-1.5868354,-0.16401473,0.08394185,-0.77203083,-1.6912572,2.157598,Category_7,Category_8,1.0062348
2.7161775,-2.144092,-0.3947373,-1.3468938,2.5929368,-1.5713425,-0.009307291,Category_9,Category_11,-0.9657862
-3.6617832,-1.0095232,-0.076576695,-0.2172691,-0.6240126,-1.4725888,1.9724007,Category_8,Category_9,0.9715042
2.3317604,-1.252839,-2.190335,0.70250684,0.16421688,0.47232744,-1.6514163,Category_9,Category_8,-1.2699924
1.7694954,0.12183183,-0.7004988,1.3642141,-3.806949,1.0175549,1.1307012,Category_9,Category_9,1.4373182
-0.25916994,-2.1832755,-3.2441726,-1.4433413,-0.29305017,-1.144359,-0.15674841,Category_10,Category_11,-1.257145
4.928337,0.24686359,-1.6982273,0.37002665,-0.33913055,-0.466269,1.3820542,Category_10,Category_6,-0.6081103
-3.4460227,-0.64493984,-0.63364977,0.09327334,-2.0585291,-1.5243138,0.8549256,Category_8,Category_8,0.94705534
-0.022764072,3.4630814,-0.80671227,-0.63964915,1.5537543,1.730605,0.15129086,Category_6,Category_7,2.0612516
0.35567784,2.1498902,-3.35599,2.0374112,2.076895,1.9964368,0.18880132,Category_11,Category_12,1.1404184
1.0557224,4.258802,-0.9344992,1.4705776,1.7398906,-0.12237877,-1.9313769,Category_9,Category_7,0.6987879
-3.7820864,-2.2905369,0.3975214,0.21943232,-1.2942201,-0.54682994,1.6094365,Category_7,Category_10,-0.28420967
0.49515414,0.5737206,-1.0263692,-1.6116916,2.9451652,-0.19948238,2.9843025,Category_8,Category_9,0.7432532
0.6733353,-1.0554013,0.44108385,2.2758148,1.9091346,2.9445522,1.7590202,Category_12,Category_4,-0.7200023
-3.4680576,-0.65463144,-0.540365,0.67958796,-2.373395,-1.2233001,0.5920126,Category_9,Category_7,0.5845784
-0.730758,-3.7563565,0.22305185,1.2644356,1.7964574,1.3816619,-0.32684416,Category_10,Category_10,0.5781954
-0.17415352,3.3241858,1.5577108,-1.0456369,1.5419034,-0.68965197,-0.33410865,Category_7,Category_7,-0.25058344
-2.4452417,0.115915164,-0.4982177,-0.6207035,0.26389796,0.4365102,2.3115907,Category_8,Category_7,1.9088663
-2.1902254,0.6856927,0.45641986,-1.0694209,-2.6147707,-0.5829202,-1.4110377,Category_8,Category_8,-0.04570657
0.7137346,2.6050804,-1.706889,1.871841,0.104540914,0.3305596,-0.6415168,Category_9,Category_8,0.5990432
-0.79089874,-0.9911465,-0.2906629,2.4027283,0.7907325,0.07670375,1.5945107,Category_13,Category_6,0.40827844
-0.67709047,-0.88852024,0.87974334,0.9008869,1.1762275,-2.820739,0.12935342,Category_7,Category_7,1.7313011
0.9943026,1.3084394,-0.87027586,2.033174,-1.32001,0.6930828,-2.496605,Category_11,Category_12,-3.361462
-3.7531838,-2.1237493,0.78723496,-0.2912054,-1.4081008,-0.20921445,0.79665244,Category_8,Category_12,-0.21751644
-0.075797066,-0.8191264,-3.119014,1.7367653,-0.6393368,-1.3402314,-0.2125887,Category_10,Category_7,-1.9622805
0.048896328,0.6589157,-3.0829098,0.9659959,0.8917717,-0.20895378,-0.68769574,Category_9,Category_14,-0.04323131
0.88302284,-4.4347396,-0.48964033,0.82538325,0.0840203,0.42062563,-0.5273909,Category_12,Category_8,0.52395535
0.10170013,3.3485768,-1.6029569,0.8513256,1.4348087,-0.2016107,0.5885316,Category_10,Category_10,1.8298566
-1.2280288,-0.23064776,0.26056677,2.7872276,3.346786,0.1663923,1.6047981,Category_10,Category_11,1.1927353
3.0662065,-0.62570757,-1.6761491,-0.655125,-1.0851327,-0.5405199,-0.47951853,Category_5,Category_7,-0.9126991
-0.13645634,1.5340431,-2.548956,0.66349494,0.98875815,-0.333437,-2.3632746,Category_13,Category_13,-0.6292422
6.4909263,-1.4589605,0.03407976,-1.0039979,-3.634773,1.5669057,0.87686604,Category_5,Category_8,0.8980027
2.4833207,-0.8997613,-0.90080833,0.87461376,-4.2877207,1.7221837,0.93300784,Category_10,Category_10,1.6507758
1.2327666,-2.7056947,0.37372667,1.7927718,1.424379,1.067989,-0.82476,Category_10,Category_7,0.18796036
-0.59437513,-2.0798059,-1.3018892,-1.7044902,1.2739913,0.25467193,-1.3972389,Category_10,Category_7,1.8729761
-2.4692209,-0.9906222,0.9760995,1.1263362,-0.81103534,-1.6638715,-0.52384275,Category_9,Category_12,-0.24701905
-0.8567775,1.7882726,-1.078578,0.6296892,2.2390168,-0.8937652,2.6114752,Category_10,Category_10,1.9559067
-3.440733,-0.9238926,-0.30324766,0.6191038,-1.6032298,-1.5626869,0.91425765,Category_7,Category_7,0.8538487
-1.883849,0.8224089,-0.4412131,2.6057258,-0.32681414,0.86758536,0.1321088,Category_11,Category_7,0.25239113
-1.8329602,1.173641,-1.2016834,-1.0247414,1.0554036,-0.2896932,1.2475568,Category_8,Category_10,-1.4695549
2.0809097,-1.9745126,-2.623268,0.8713163,-3.0857484,2.140185,-0.4944254,Category_7,Category_7,0.61681724
-1.2142733,-3.7294626,-0.5198436,1.9357266,0.40053934,0.70310384,0.65720993,Category_10,Category_8,0.70271087
-2.7099543,1.4571421,-0.39127284,-0.1671379,0.81851405,0.6916035,0.94161505,Category_7,Category_8,1.3935204
-0.86142504,3.1800456,-0.05489093,-0.5820657,2.023776,1.7957157,-0.6770542,Category_7,Category_9,-1.2397308
-0.8022965,-1.9057083,-2.0198638,-0.35739952,-1.6867745,-1.8306818,-0.4316132,Category_11,Category_7,-0.3166828
-0.79307044,-2.5002143,-3.2244086,0.2485263,-0.18519986,-0.9536758,-0.8378259,Category_11,Category_9,-1.3246213
8.390623,-0.47308517,-0.31937566,1.5205611,0.4062665,1.5052023,2.8306112,Category_7,Category_11,-0.124596104
5.0101466,0.07723749,1.1313632,0.3019698,0.23992035,-1.175272,-0.445482,Category_9,Category_5,-0.45672724
1.0482833,-1.0917237,-2.7009437,-0.20149711,-0.9348989,-1.5316951,-0.97416496,Category_7,Category_8,-3.2841551
-3.3316283,-1.0713924,-0.2158652,0.046801165,-1.3383154,-1.9034706,1.4626768,Category_8,Category_7,1.0641327
0.88165444,3.7859457,-0.6351571,0.2914889,1.4844031,1.18587,0.8483744,Category_9,Category_8,2.8712316
-1.7342067,-1.150481,1.8365202,-0.0076258183,0.26696244,-2.4197242,-0.2534091,Category_11,Category_10,0.362317
-2.0733228,-0.047345597,1.933914,0.57424694,-0.7460283,0.27291876,-0.3424291,Category_9,Category_12,-1.2481079
2.9606194,-2.305973,-0.7522297,0.83051807,-0.128913,-0.4336582,-1.6179785,Category_12,Category_7,-1.8623989
1.8169056,-1.7162662,-3.537409,1.3343983,-0.5912074,0.21011789,-0.8894495,Category_7,Category_9,-2.7232528
-3.3477213,-0.27283305,-0.687131,-0.7633685,-1.2818931,-0.6595048,1.7390938,Category_7,Category_9,0.35475215
-2.4305358,-0.6498421,-1.1012163,-0.59317803,0.16160627,2.5304346,0.7940208,Category_6,Category_8,-0.06944738
-0.81237876,2.4886966,-1.8620168,-0.87796843,0.9318813,-1.2512642,-1.1934235,Category_12,Category_13,1.0894358
-1.6803939,-2.082206,-1.2612517,-1.5265876,-0.51205474,-0.093092784,-0.46373352,Category_12,Category_7,0.097020626
0.815742,-0.1855494,-1.3661027,1.5100173,-1.2588576,-0.85878915,-0.4187544,Category_8,Category_9,-1.7846643
-1.6005474,1.4928737,1.8578918,0.22451824,-0.19298996,-1.0027132,0.3069973,Category_7,Category_6,-1.6443801
-0.9559666,-2.2113142,1.3654158,2.4370942,-0.40443957,-1.5761336,0.36703098,Category_10,Category_9,1.6379035
6.116047,-0.23818289,1.0703816,-0.53023994,-2.1093497,-1.3508177,-0.51766634,Category_7,Category_5,0.32014492
-2.472652,1.3841702,0.30302572,-0.8860426,-0.089190245,0.7383665,2.5656366,Category_8,Category_11,1.1523851
-3.8011668,-1.2608985,0.1628286,0.03927335,-0.9847915,-1.2018433,1.8842459,Category_8,Category_9,0.8418444
-3.625879,-0.9687615,-0.0638282,0.13543653,-1.7298908,-1.3413465,1.4224013,Category_8,Category_8,0.516922
-1.8336515,-2.8490777,-1.0334642,0.8722099,0.16168764,1.8807565,-0.58893764,Category_9,Category_8,-0.44617957
-4.0011277,-1.2696335,0.001711987,0.23803109,-1.559297,-0.6722954,1.3072777,Category_8,Category_9,0.4279375
-0.23321088,-0.5426869,-2.5238395,-0.7056538,-0.62486166,0.063712984,-1.8037504,Category_6,Category_5,0.47040343
-0.5475772,-2.2841976,-2.6249094,-0.77164066,-0.6160624,-0.1268673,-1.6148586,Category_14,Category_7,-0.6931622
-1.1242406,-2.5919597,-2.6987827,0.50319177,-0.035732016,0.3896668,-0.5529561,Category_11,Category_7,-0.21466014
0.17960413,2.5301585,-2.5336592,1.7232038,2.3149486,1.0196408,-0.51605356,Category_11,Category_10,1.5100702
-1.0805832,2.3769643,-2.0374184,-0.8387134,-0.9013392,-0.266854,1.3309234,Category_15,Category_6,0.6701399
2.5036075,-1.1802969,-1.8541162,-0.74748874,0.21423364,1.5773352,-1.2425567,Category_9,Category_9,-2.289711
0.65984374,0.080723815,-0.42042843,3.1249006,0.5752477,-1.7756768,-0.46796048,Category_5,Category_6,0.31742793
-0.5406638,-1.7987745,0.935326,-0.13718855,-0.20683953,-2.6171336,1.9194728,Category_14,Category_8,0.6956339
-1.2368479,0.82208425,-1.5419724,2.2353325,-1.0181886,-0.3249767,-1.1912841,Category_12,Category_8,-0.7230618
-3.6727312,-1.2246914,-0.06657773,-0.12954944,-1.7692319,-1.3039683,1.4202801,Category_7,Category_9,0.40490162
1.6532583,-3.7061253,-1.9670388,-1.325828,-1.4101199,-0.956885,-0.5492735,Category_12,Category_9,-1.6993686
-0.35568246,-1.2513871,-2.43636,0.15842909,0.5206842,-0.6005762,-0.48373353,Category_8,Category_10,0.90040296
-3.7335737,-1.1373144,-0.17398685,-0.5766931,-0.6599625,-1.420952,2.1269674,Category_8,Category_9,1.1250652
1.371822,-0.43724895,0.71581507,-2.3523116,0.90349364,-1.6883796,0.07703206,Category_13,Category_9,0.40781957
1.0142571,-0.00060291216,-0.21788606,-3.4877925,0.86219716,-1.179744,-0.7851387,Category_6,Category_13,2.2060134
-3.6559136,-2.19969,0.98985463,0.50679374,-1.6189288,-0.3392139,1.1931521,Category_8,Category_10,-0.08580216
-1.7577412,1.5515616,-2.8963947,0.41130313,0.75870407,1.1315572,0.031433053,Category_11,Category_7,1.8031789
-2.4013011,-0.107341014,-1.1653478,-0.08183965,-0.45808613,-2.2873642,1.2628388,Category_10,Category_7,2.0285466
2.0994751,-1.2257053,-3.5474112,-1.2069612,1.569455,-0.86393774,-1.0987316,Category_5,Category_8,-0.21867228
2.8880415,-1.9892588,-2.8949897,0.39090595,-2.680349,1.058012,1.2127776,Category_9,Category_10,-1.6174871
4.1255584,0.7346167,1.9461365,2.6516633,3.3745246,-0.36479515,2.2677393,Category_7,Category_10,-0.44858542
-2.8062885,-1.4881251,0.49266165,1.0954206,-0.531558,2.1699257,-2.6106794,Category_9,Category_9,0.3678545
-1.1201057,-1.7332815,2.4446745,-1.4475713,0.86249787,-0.15306288,-0.32359886,Category_6,Category_10,-0.8877979
2.071118,-0.17851076,-1.5494578,-3.6581101,0.3596236,-2.2374768,-2.0370154,Category_9,Category_9,-0.18494245
-3.2765512,-0.5265714,-0.643509,0.47892624,-2.8080668,-0.9193665,0.18361183,Category_9,Category_7,0.35316828
-2.1645045,0.76516217,-1.9543992,0.28629005,-1.6914065,-0.2559464,-0.94697374,Category_13,Category_11,0.95778066
-0.14171936,2.8049738,-1.6051139,-1.0499091,1.989552,0.5360087,-0.419337,Category_7,Category_9,1.6401893
0.6937577,1.8311572,-1.0675654,3.4097955,-1.6846969,0.13801579,-2.2152648,Category_10,Category_11,-2.2908573
1.2542626,1.1049753,-0.71420515,3.7601147,2.021742,-0.9917154,0.040139545,Category_8,Category_10,-1.6841122
-0.54865825,0.7706103,-2.006524,-0.45105588,-0.07082133,1.8417403,1.0593535,Category_13,Category_4,-1.037332
-2.0377843,-2.775153,0.08846092,2.5209408,-1.2513756,-0.6782406,1.3014992,Category_9,Category_8,-0.0989865
1.0345062,0.64469635,-2.6781237,-1.2165,-0.38502282,0.67822635,-2.0515337,Category_5,Category_10,0.8384929
1.9094231,-0.4719538,0.3021698,-1.0187308,-0.7942523,-1.9953911,-1.732343,Category_9,Category_6,-0.11336085
-0.48878443,-0.08626244,1.2101297,1.947278,-0.09139165,-0.79497176,0.5151039,Category_9,Category_11,-0.6457001
0.20270392,-1.0846611,-3.3480797,0.55944324,-0.8841837,0.07587461,-1.4613343,Category_9,Category_8,-1.7774198
-0.26696834,-0.68111527,-0.4826304,1.8944464,1.0101706,-2.7391121,-0.6002993,Category_7,Category_7,-0.5658155
-0.04023051,-1.5861592,-1.3258122,-1.0198113,-0.72002965,-0.04495792,-1.6361414,Category_13,Category_5,-0.9242534
-1.8843868,2.0311377,-2.8125267,-0.35563213,-0.074395075,0.2604205,0.85485774,Category_13,Category_8,2.3218358
-1.2485415,-3.1365845,-0.010860473,2.4669902,0.45122826,-1.17147,2.0377808,Category_10,Category_11,0.92458
1.3153733,-1.0199525,-2.7640324,1.8228228,-3.252037,1.7862817,0.5435199,Category_10,Category_10,-0.45781678
-0.13353106,-0.9414567,-1.8021877,-0.5306077,1.7446766,1.8349444,-0.05965791,Category_5,Category_12,1.592349
-0.79801065,0.350926,-2.0894399,0.2596567,2.4558723,1.0512316,-0.35515586,Category_7,Category_8,0.27055845
0.9324483,0.45142648,-0.0977934,-2.3868484,-0.15299647,-1.3374699,-1.854066,Category_4,Category_7,1.9468157
-2.0043685,1.6822748,-0.95042473,-0.8458203,0.9915739,-1.9887291,-1.2928864,Category_10,Category_10,0.94022596
-3.7513087,-1.222971,-0.046285305,0.44189373,-2.3054788,-0.5725162,0.8263339,Category_8,Category_9,-0.50692827
-3.8260016,-1.2839192,-0.13482717,0.62320393,-1.9905969,-0.9620608,0.7121269,Category_8,Category_8,0.039224297
1.0773226,3.1501794,-0.8489896,1.014681,0.46316043,-0.61043257,-3.5030103,Category_10,Category_8,-0.34323347
1.7707202,-1.5652184,-2.2442343,2.5825386,-3.7238584,2.2234256,-0.0010051592,Category_8,Category_8,0.321543
-0.63622326,0.82540995,-2.1042466,0.86215794,-1.1345828,-0.25989836,0.6894851,Category_13,Category_8,-0.59666926
0.93305075,-1.6514351,-4.0123277,-1.132865,1.5472014,-2.698861,0.3100009,Category_11,Category_12,-0.7852685
-2.1640446,1.6441771,-1.3805115,-0.41103232,-1.3473028,0.71786195,0.7208482,Category_11,Category_5,0.5176289
2.461715,0.33899942,1.1400752,4.1147957,0.074466646,-1.2856797,1.5220364,Category_5,Category_7,-0.21580297
-3.6808076,-1.3335638,-0.22261217,0.7833667,-2.4274893,-0.7306931,0.22345588,Category_8,Category_9,0.04062041
0.75153315,-1.01379,0.6002578,0.28337663,0.08242461,-3.5475867,0.011194008,Category_12,Category_7,-1.0448761
-2.2547064,-0.13559625,-0.81697285,2.7648134,-0.6288539,0.636675,1.2059836,Category_11,Category_6,0.29673105
-3.2102628,-2.101668,0.06550038,0.93551844,-1.0512012,1.4444028,-2.0392041,Category_10,Category_11,0.8647763
-1.9176357,2.5202904,-1.9397383,-1.447589,0.9516651,-0.939922,1.2013695,Category_8,Category_10,0.24623418
3.550985,1.2206777,1.4330224,2.998107,1.6169403,1.6812595,2.4301145,Category_11,Category_10,1.5471493
1.5684013,0.12661521,0.8919215,-1.4710481,1.5063376,0.50015885,-0.339707,Category_5,Category_5,0.8658824
-0.31950897,1.0942774,1.2274718,2.404411,1.2771493,-2.9989562,-0.44222036,Category_8,Category_6,-0.2518943
-3.79626,-1.0687984,0.17180397,0.06700276,-1.9760227,-0.56307566,1.3876177,Category_8,Category_9,-0.4699122
-0.664661,2.5679157,0.49287167,-0.39219406,-1.4239752,0.1806443,-0.6201491,Category_8,Category_6,0.5674088
2.0950174,-2.1929815,-2.312089,-1.4589751,0.9393358,-1.4763683,-0.87003875,Category_7,Category_8,-0.4268813
-1.1058303,-1.8724586,2.3003964,2.8401618,2.2419302,1.8643602,0.021319892,Category_11,Category_10,0.16246846
0.7357577,-1.7180368,-3.1981587,-0.32284528,-0.42594558,-1.0113246,-1.006798,Category_7,Category_6,-0.76717114
0.8401273,2.7790039,-1.307691,2.191287,-0.57671076,-0.018381111,-3.346928,Category_10,Category_9,-0.92016375
0.4368935,2.3055995,0.9967104,2.0719829,0.3597896,1.9269146,-2.3619726,Category_14,Category_7,2.1958978
2.9692872,-1.0737605,3.7716556,0.7943738,-0.061951526,1.1040276,0.1989702,Category_13,Category_2,0.12099813
-1.2756838,-1.6217282,-2.0024323,-0.49510714,1.0248592,0.22351009,-0.96192205,Category_8,Category_9,1.75626
0.5010841,-2.3127797,-1.7549698,0.4432362,-0.84776866,-0.4598154,0.06911903,Category_12,Category_10,-1.9553095
-0.58806944,2.2485657,0.038659245,-0.4567365,-0.38121516,1.0135168,0.290988,Category_6,Category_8,1.3028171
-0.46944335,-1.9131867,0.29580992,0.6008995,0.69298947,2.2432091,0.3516823,Category_9,Category_5,0.1015052
0.8738843,1.711929,-2.4155374,2.5903301,0.95186406,1.1731751,-1.2462194,Category_14,Category_15,-0.8587736
5.1904097,-1.7185217,-2.9138057,0.41678888,1.5181739,-1.3260313,1.320844,Category_8,Category_11,-2.3833764
4.9253273,-0.19986798,-2.621179,-1.2210836,-2.0963817,2.1463754,0.3758088,Category_6,Category_10,0.031508762
1.1358258,-4.032906,-2.3889596,0.43388933,-0.6442516,-0.51152515,1.5434406,Category_14,Category_9,-1.5378704
-3.3333716,-0.68185854,-0.089249775,-0.13083802,-1.20373,-1.6067281,0.9027159,Category_7,Category_8,1.68831
-0.9524475,3.2234442,-2.3762548,-0.0856673,-1.1998692,-0.07146244,-0.16903822,Category_15,Category_9,1.7115521
-2.9095666,0.05530192,-0.47540277,-0.96203893,-0.9267591,0.9585114,1.6231145,Category_6,Category_9,0.0049164444
2.5533588,-0.116216406,-3.2678661,-3.9484286,1.4986372,-0.35221455,0.0761562,Category_13,Category_14,-0.9087542
